종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"041190","우리기술투자","KOSDAQ","우량기업부","6660","-630","-8.64","6810","6870","6350","12858396","84965043690","559440000000","84000000"
"115440","우리넷","KOSDAQ","벤처기업부","7590","-20","-0.26","7600","7730","7500","150060","1145725480","81624674010","10754239"
"046970","우리로","KOSDAQ","벤처기업부","1779","-41","-2.25","1800","1819","1769","516915","923433479","77964673221","43824999"
"082850","우리바이오","KOSDAQ","중견기업부","3260","95","3.00","3230","3385","3230","1941854","6420701540","157903244280","48436578"
"215360","우리산업","KOSDAQ","중견기업부","13600","-70","-0.51","13670","13800","13510","13689","186342700","124197416800","9132163"
"072470","우리산업홀딩스","KOSDAQ","중견기업부","3365","-20","-0.59","3335","3425","3335","8715","29300585","63555902465","18887341"
"073560","우리손에프앤지","KOSDAQ","우량기업부","1518","-5","-0.33","1513","1525","1513","174950","265601901","105102742074","69237643"
"037400","우리엔터프라이즈","KOSDAQ","중견기업부","1812","17","0.95","1786","1816","1771","72969","130945145","47516702952","26223346"
"153490","우리이앤엘","KOSDAQ","우량기업부","1119","-1","-0.09","1117","1138","1102","552124","619580637","57606120000","51480000"
"101170","우림피티에스","KOSDAQ","벤처기업부","6500","-210","-3.13","6710","6720","6430","212149","1389052100","87750000000","13500000"
"006980","우성","KOSPI",,"20100","100","0.50","19950","20200","19950","8954","179926150","62109000000","3090000"
"066590","우수AMS","KOSDAQ","중견기업부","2770","-5","-0.18","2775","2800","2735","83269","230441075","108232498080","39073104"
"017370","우신시스템","KOSPI",,"8580","10","0.12","8620","8800","8470","109516","943031450","157134583320","18314054"
"103840","우양","KOSDAQ","중견기업부","4955","-105","-2.08","5060","5150","4945","190401","951421105","81095650740","16366428"
"046940","우원개발","KOSDAQ","우량기업부","3205","10","0.31","3205","3250","3195","63916","206042765","57928291750","18074350"
"215380","우정바이오","KOSDAQ","벤처기업부","2080","15","0.73","2065","2125","2025","24668","50991325","26951622880","12957511"
"065680","우주일렉트로","KOSDAQ","우량기업부","16050","90","0.56","16160","16350","16000","33807","546087640","152956500000","9530000"
"105840","우진","KOSPI",,"10050","730","7.83","9410","10150","9340","2169173","21204145640","204252320700","20323614"
"018620","우진비앤지","KOSDAQ","중견기업부","1200","-28","-2.28","1228","1229","1200","95440","115629381","34667151600","28889293"
"010400","우진아이엔에스","KOSPI",,"5290","-60","-1.12","5350","5490","5120","12753","67197780","40320380000","7622000"
"049800","우진플라임","KOSPI",,"3120","0","0.00","3110","3180","3110","10314","32262855","62400000000","20000000"
"016880","웅진","KOSPI",,"1298","12","0.93","1291","1312","1284","224781","290868381","103745349840","79927080"
"095720","웅진씽크빅","KOSPI",,"2490","-15","-0.60","2500","2520","2480","116034","289693140","287609902650","115505985"
"396470","워트","KOSDAQ","중견기업부","9400","100","1.08","9230","9470","9170","78809","737104810","151528000000","16120000"
"005820","원림","KOSPI",,"18400","-120","-0.65","18540","18600","18320","2630","48384130","42282648000","2297970"
"307280","원바이오젠","KOSDAQ","벤처기업부","1725","0","0.00","1725","1736","1710","49167","84797109","63754297425","36959013"
"032940","원익","KOSDAQ","중견기업부","3555","-50","-1.39","3555","3620","3535","28933","104033120","64676932650","18193230"
"240810","원익IPS","KOSDAQ GLOBAL","우량기업부","32400","-100","-0.31","32550","32750","32050","103039","3329713000","1590318392400","49083901"
"074600","원익QnC","KOSDAQ GLOBAL","우량기업부","31000","-600","-1.90","31700","31750","30800","206441","6414909950","814928000000","26288000"
"104830","원익머트리얼즈","KOSDAQ","우량기업부","29800","850","2.94","29100","30150","29050","58349","1738557500","375718400000","12608000"
"014190","원익큐브","KOSDAQ","우량기업부","2365","35","1.50","2330","2365","2285","724969","1684985945","83720777690","35399906"
"217820","원익피앤이","KOSDAQ","우량기업부","6210","80","1.31","6130","6270","6110","199726","1236092760","294692811390","47454559"
"030530","원익홀딩스","KOSDAQ","우량기업부","3195","-30","-0.93","3225","3240","3160","121823","388874505","246775349295","77237981"
"012620","원일특강","KOSDAQ","우량기업부","8700","-30","-0.34","8670","8720","8530","10378","89367700","38280000000","4400000"
"382840","원준","KOSDAQ","벤처기업부","18730","-220","-1.16","18950","19180","18700","90274","1703923560","286036712130","15271581"
"336570","원텍","KOSDAQ","기술성장기업부","8890","-170","-1.88","9110","9230","8800","681016","6120130960","783866104350","88173915"
"376980","원티드랩","KOSDAQ","기술성장기업부","11340","110","0.98","11230","11380","11100","70276","790930250","107238932640","9456696"
"122830","원포유","KONEX","일반기업부","1799","7","0.39","1840","1840","1790","27348","49396275","58920821015","32751985"
"008370","원풍","KOSDAQ","우량기업부","4130","-75","-1.78","4205","4230","4040","36518","151283795","49560000000","12000000"
"008290","원풍물산","KOSDAQ","중견기업부","749","5","0.67","739","750","734","33796","25103299","30479565571","40693679"
"101160","월덱스","KOSDAQ","우량기업부","24850","-550","-2.17","25300","25550","24850","142484","3578127200","410298176050","16510993"
"064090","웨스트라이즈","KOSDAQ","관리종목(소속부없음)","2060","20","0.98","2040","2080","1970","44719","91947129","62928136340","30547639"
"336060","웨이버스","KOSDAQ","벤처기업부","1619","-4","-0.25","1621","1662","1600","373576","610800347","77963268800","48155200"
"095270","웨이브일렉트로","KOSDAQ","벤처기업부","4960","25","0.51","4940","4980","4895","8113","40054280","74257429760","14971256"
"010600","웰바이오텍","KOSPI",,"1084","-27","-2.43","1099","1111","1080","1171651","1278053919","98560973188","90923407"
"065950","웰크론","KOSDAQ","우량기업부","2875","-110","-3.69","2965","2975","2850","310408","901271640","81164993250","28231302"
"076080","웰크론한텍","KOSDAQ","중견기업부","2845","-105","-3.56","2970","2970","2840","181669","523860610","64280373820","22594156"
"043590","웰킵스하이텍","KOSDAQ","중견기업부","1064","0","0.00","0","0","0","0","0","38476208400","36161850"
"196700","웹스","KOSDAQ","벤처기업부","1879","-27","-1.42","1870","1897","1864","40266","75542585","26990226576","14364144"
"069080","웹젠","KOSDAQ GLOBAL","우량기업부","16510","170","1.04","16340","16710","16100","51167","841842660","577039094840","34950884"
"053580","웹케시","KOSDAQ","우량기업부","8730","-290","-3.22","8990","9010","8720","94168","827992870","119044445040","13636248"
"071460","위니아","KOSDAQ","관리종목(소속부없음)","613","0","0.00","0","0","0","0","0","22047951835","35967295"
"377460","위니아에이드","KOSDAQ","관리종목(소속부없음)","1691","0","0.00","0","0","0","0","0","26030247855","15393405"
"044340","위닉스","KOSDAQ","우량기업부","10270","-160","-1.53","10480","10480","10220","14409","148403270","183560074750","17873425"
"330350","위더스제약","KOSDAQ","우량기업부","8910","-70","-0.78","8980","9130","8880","64207","576770560","117547651980","13192778"
"348350","위드텍","KOSDAQ","우량기업부","10180","-160","-1.55","10340","10340","9970","11020","111783930","103669048000","10183600"
"112040","위메이드","KOSDAQ","우량기업부","57200","-600","-1.04","56600","58500","56600","216425","12397282500","1933186226400","33796962"
"101730","위메이드맥스","KOSDAQ","중견기업부","13270","-580","-4.19","13630","13670","13200","205123","2745674420","441828524840","33295292"
"123420","위메이드플레이","KOSDAQ","우량기업부","11700","-240","-2.01","11810","12040","11660","64548","761416430","134197151400","11469842"
"065370","위세아이텍","KOSDAQ","중견기업부","9890","460","4.88","9440","10650","9300","707464","7160585540","73027305060","7383954"
"140660","위월드","KONEX","일반기업부","1699","-100","-5.56","1600","1699","1600","11","17699","4225841148","2487252"
"038620","위즈코프","KOSDAQ","벤처기업부","796","7","0.89","789","798","785","112416","88797073","52970986140","66546465"
"299900","위지윅스튜디오","KOSDAQ","중견기업부","3680","-200","-5.15","3810","3835","3610","2279687","8449630890","629459893120","171048884"
"036090","위지트","KOSDAQ","중견기업부","840","-39","-4.44","816","856","804","5880106","4887687321","99449518560","118392284"
"136540","윈스","KOSDAQ","우량기업부","12520","140","1.13","12390","12530","12310","30063","373893030","173579308240","13864162"
"320000","윈텍","KOSDAQ","벤처기업부","2200","0","0.00","2180","2250","2145","99312","219752355","40698125600","18499148"
"097800","윈팩","KOSDAQ","중견기업부","1629","-21","-1.27","1635","1657","1615","223760","364396667","97063143984","59584496"
"192390","윈하이텍","KOSDAQ","벤처기업부","4000","10","0.25","4040","4190","3995","102241","417025975","43699964000","10924991"
"313760","윌링스","KOSDAQ","중견기업부","6700","-150","-2.19","6720","6890","6690","20689","139119180","38785502700","5788881"
"008600","윌비스","KOSPI",,"712","-20","-2.73","737","744","711","460443","332861247","47872059768","67236039"
"335870","윙스풋","KOSDAQ","중견기업부","1565","-33","-2.07","1582","1597","1559","50566","79356511","26106425430","16681422"
"900340","윙입푸드","KOSDAQ","외국기업(소속부없음)","769","-1","-0.13","770","771","763","129373","99148226","36891566132","47973428"
"033270","유나이티드제약","KOSPI",,"25400","-650","-2.50","25850","26050","25300","43152","1100899100","412618478800","16244822"
"014830","유니드","KOSPI",,"63400","-400","-0.63","63800","63800","62200","18234","1145515200","429065840000","6767600"
"446070","유니드비티플러스","KOSPI",,"6470","-240","-3.58","6640","6720","6400","110563","723866130","68654561050","10611215"
"036200","유니셈","KOSDAQ","우량기업부","8190","-10","-0.12","8210","8310","8140","105121","863676970","251139986370","30664223"
"018000","유니슨","KOSDAQ","중견기업부","1239","-16","-1.27","1250","1264","1210","254250","314884912","156532603584","126337856"
"000910","유니온","KOSPI",,"6300","-60","-0.94","6190","6480","6030","1810617","11293273640","98353199700","15611619"
"047400","유니온머티리얼","KOSPI",,"3265","75","2.35","3200","3325","3020","2742724","8794356950","137130000000","42000000"
"203450","유니온커뮤니티","KOSDAQ","벤처기업부","3075","-125","-3.91","3165","3180","3070","50304","155699975","45137946525","14679007"
"011330","유니켐","KOSPI",,"2065","-10","-0.48","2080","2100","2040","373413","768864445","199731762195","96722403"
"077500","유니퀘스트","KOSPI",,"6100","-80","-1.29","6210","6260","5990","168556","1026864570","132943491500","21794015"
"011320","유니크","KOSDAQ","중견기업부","5140","-20","-0.39","5160","5180","5070","41477","212438920","99308372300","19320695"
"086390","유니테스트","KOSDAQ","중견기업부","14140","240","1.73","14010","14250","13780","213497","2993664660","298836541640","21134126"
"241690","유니테크노","KOSDAQ","우량기업부","5020","-110","-2.14","5100","5190","5020","381332","1943776690","125558056300","25011565"
"142210","유니트론텍","KOSDAQ","우량기업부","6320","190","3.10","6420","6850","6180","5511827","35528496630","121635301440","19246092"
"121060","유니포인트","KONEX","일반기업부","895","50","5.92","899","899","792","3459","2789641","5353594650","5981670"
"048430","유라테크","KOSDAQ","중견기업부","8280","0","0.00","8220","8300","8120","20599","169263580","95385600000","11520000"
"206650","유바이오로직스","KOSDAQ","기술성장기업부","10400","30","0.29","10370","10590","10200","179981","1873496280","379129992800","36454807"
"089850","유비벨록스","KOSDAQ","우량기업부","16770","80","0.48","16690","16810","16460","70479","1169856810","125049429180","7456734"
"084440","유비온","KOSDAQ","기술성장기업부","1569","-31","-1.94","1600","1620","1567","62627","99197498","30929383200","19712800"
"032620","유비케어","KOSDAQ","우량기업부","4700","-45","-0.95","4745","4785","4680","60876","286586525","245326553300","52197139"
"264450","유비쿼스","KOSDAQ","우량기업부","15900","380","2.45","15520","16140","15380","45288","720592720","162906725400","10245706"
"078070","유비쿼스홀딩스","KOSDAQ","중견기업부","13000","90","0.70","12910","13070","12860","5189","67324710","243056164000","18696628"
"002920","유성기업","KOSPI",,"2820","20","0.71","2805","2860","2755","13531","37834395","73171950000","25947500"
